id_siniestro,id_poliza,id_cobertura,monto_siniestro,fecha_ocurrencia
7548,137477,1,1682174.705752312,2018-12-23
7549,137517,1,2139959.3293284858,2018-11-04
7550,137532,1,221435.70210776897,2017-12-29
7551,137533,1,1703343.530193735,2018-05-31
7552,137545,1,176583.1708228821,2017-12-26
7553,137549,1,26671.031559299212,2017-12-19
7554,137567,1,45591.08140644098,2017-10-01
7555,137569,1,657554.3721645533,2018-04-16
7556,137572,1,660556.6486310216,2018-04-06
7557,137573,1,843922.4570824668,2018-07-11
7558,137577,1,820252.9505064714,2019-04-05
7559,137589,1,215974.99754380062,2018-02-22
7560,137590,1,1445771.770529461,2018-05-02
7561,137610,1,570315.8046402822,2018-09-19
7562,137614,5,19923.803521543203,2018-08-30
7563,137618,4,32583.398116878234,2019-01-12
7564,137619,5,374181.4269558228,2017-11-09
7565,137624,1,85706.71026075055,2017-11-24
7566,137627,1,181962.3348947796,2017-12-23
7567,137637,1,381828.12369162077,2018-04-14
7568,137641,1,626912.4548810266,2018-05-06
7569,137642,6,2155481.0156926815,2018-06-27
7570,137651,1,278700.5615582834,2018-07-12
7571,137666,4,80968.89586563515,2018-05-22
7572,137675,1,20733.46765896548,2018-03-13
7573,137676,1,1867432.9552747782,2018-03-26
7574,137677,1,6517377.412213777,2018-08-19
7575,137678,1,1211861.2300408152,2019-03-28
7576,137680,1,1715976.5884654995,2018-01-17
7577,137682,1,645358.1777730149,2018-04-22
7578,137682,4,200664.8731491901,2017-10-17
7579,137687,1,2224525.1258901632,2017-12-20
7580,137704,1,58226.07031599898,2018-11-09
7581,137705,1,306062.6324349507,2018-07-18
7582,137712,5,197212.75395713747,2019-06-01
7583,137713,4,41679.10434947582,2018-11-27
7584,137718,1,57031.256535913926,2017-09-07
7585,137721,4,254852.02492142725,2018-11-26
7586,137726,3,12092.444042009352,2018-05-16
7587,137726,5,309218.8152098443,2018-08-23
7588,137736,1,677996.9542322377,2018-10-14
7589,137736,1,606210.3070657386,2018-09-13
7590,137742,5,296669.29625577095,2018-09-30
7591,137745,4,377376.43815788545,2018-05-08
7592,137745,4,8927.25734183332,2019-03-25
7593,137755,1,82325.01389396728,2017-12-27
7594,137757,3,705946.5006231582,2017-08-27
7595,137757,5,245610.28154131013,2018-06-10
7596,137763,1,222214.49477916397,2018-01-31
7597,137763,1,68783.22713175556,2018-08-13
7598,137764,1,939779.66481125,2019-01-30
7599,137764,5,567608.829748757,2019-04-10
7600,137765,1,629503.8133466116,2018-08-30
7601,137768,1,75139.63662563586,2018-04-05
7602,137787,1,61772.064523169305,2018-03-05
7603,137789,1,65825.90949614067,2018-10-29
7604,137789,1,237765.45835379837,2018-11-09
7605,137791,4,729290.5868599179,2018-05-09
7606,137799,1,97454.64966918435,2018-01-03
7607,137799,1,177660.85495178495,2018-06-14
7608,137799,1,458550.00745766424,2017-12-19
7609,137800,1,191410.7199095618,2017-11-07
7610,137805,1,717143.2602886766,2018-07-14
7611,137819,4,338167.716735362,2018-08-04
7612,137828,1,105446.14528467375,2017-12-22
7613,137842,1,50590.496527815536,2018-02-11
7614,137845,4,291079.90765882796,2018-08-03
7615,137846,1,11685.738393908367,2018-02-26
7616,137849,1,892627.5303424973,2018-05-16
7617,137849,1,345538.40628194145,2018-07-23
7618,137857,1,538900.0516760339,2018-09-24
7619,137858,1,501198.07260750356,2017-10-05
7620,137863,1,701448.9721147869,2018-03-09
7621,137863,1,174952.38797231056,2017-09-26
7622,137863,3,142145.2827191865,2017-12-19
7623,137868,1,267612.308770536,2018-03-22
7624,137878,1,2209445.079962016,2018-06-30
7625,137881,1,777188.1565769439,2017-08-25
7626,137881,1,352204.6931157844,2018-08-14
7627,137882,4,330974.00079229655,2017-11-20
7628,137883,1,62487.23780737678,2018-03-04
7629,137892,3,448783.2848112504,2018-03-20
7630,137902,5,274416.51837395714,2017-09-10
7631,137904,1,228585.6962985322,2018-09-24
7632,137907,1,1245360.624930168,2018-09-06
7633,137910,1,400811.73562200693,2018-05-15
7634,137911,1,2859830.729967822,2019-03-01
7635,137911,5,316040.6154454387,2019-04-21
7636,137916,1,284852.6445620195,2018-07-26
7637,137920,1,1772548.3294875387,2018-01-05
7638,137926,1,687364.0104727898,2018-01-31
7639,137926,3,97312.15331241488,2018-05-10
7640,137928,1,909372.3530557606,2018-03-27
7641,137933,1,123257.76416062911,2017-12-12
7642,137942,3,561132.4153275009,2018-06-15
7643,137945,4,555327.9923870739,2017-08-10
7644,137950,1,567946.4080211988,2018-07-07
7645,137954,1,10198.54186731996,2018-06-29
7646,137954,3,504837.70958808577,2018-08-22
7647,137963,1,239819.47750967118,2018-04-02
7648,137967,1,96829.17104954195,2018-06-09
7649,137974,1,408850.9465832049,2018-12-15
7650,137977,1,748783.6244820714,2018-06-23
7651,137982,1,69.9359241113998,2018-11-16
7652,137991,1,1364564.7810403581,2018-08-22
7653,137995,1,260168.7460758764,2018-05-22
7654,137998,1,382178.9953821092,2018-04-30
7655,137998,1,293858.11056096666,2018-03-27
7656,138000,4,850035.1957223365,2018-03-10
7657,138007,5,22942.085017212787,2018-05-02
7658,138011,1,416611.0072058835,2018-07-27
7659,138011,1,378704.02637507295,2019-01-19
7660,138028,1,5178.325242879402,2017-07-11
7661,138029,5,94398.25848676264,2018-01-12
7662,138035,1,1211406.158525542,2019-04-11
7663,138036,3,1497900.1951403003,2018-08-12
7664,138036,5,165804.0588721633,2018-08-16
7665,138045,1,287401.3473955379,2018-05-19
7666,138046,1,1202185.816016222,2018-03-09
7667,138052,1,1282397.9662161344,2018-06-15
7668,138061,1,1672741.7752402038,2018-02-01
7669,138061,1,1804920.6518579114,2018-04-22
7670,138063,1,69949.98675724072,2018-11-12
7671,138063,1,4930285.974064624,2018-12-12
7672,138069,1,672110.3006373954,2017-10-10
7673,138071,1,1029330.8547694912,2019-02-02
7674,138072,1,394818.99875477736,2018-05-23
7675,138073,1,524870.9380582406,2018-08-05
7676,138075,1,329346.1568229818,2018-03-27
7677,138081,1,1179429.7672979725,2017-11-02
7678,138090,1,2338936.0468598614,2018-06-28
7679,138094,1,349376.52898202604,2018-10-15
7680,138095,1,796925.4465434746,2018-03-24
7681,138097,4,578734.7922206351,2018-10-15
7682,138097,4,609652.7435801884,2018-11-26
7683,138097,4,4176.283574637615,2018-09-19
7684,138101,1,825831.1789188668,2018-03-15
7685,138103,1,163481.62372673023,2018-08-21
7686,138104,1,3016244.754664133,2019-04-30
7687,138105,1,2599362.6937970254,2018-02-27
7688,138106,1,318909.61144238064,2017-09-18
7689,138107,3,176017.1111459937,2017-12-22
7690,138109,1,3078028.386539129,2018-01-10
7691,138109,1,676722.1286803246,2017-12-03
7692,138113,1,70029.64003794659,2017-08-03
7693,138121,1,598503.2719862048,2018-11-28
7694,138124,1,1186190.151147353,2018-07-19
7695,138129,1,274078.22300173156,2017-12-26
7696,138129,4,232799.275314154,2018-09-01
7697,138132,1,770822.5967688109,2017-11-06
7698,138154,1,25993.700163023397,2018-01-21
7699,138154,1,123006.35716778599,2018-07-15
7700,138160,1,884619.3708346015,2018-10-30
7701,138165,1,918393.3783230887,2018-05-30
7702,138167,1,391355.9468608713,2018-09-07
7703,138167,1,404721.6746057379,2018-04-18
7704,138168,1,1793909.0083267873,2017-11-21
7705,138171,1,679130.7258025691,2018-10-02
7706,138181,1,2890232.6910935445,2018-04-20
7707,138185,1,181709.84409009246,2018-03-29
7708,138187,1,740260.570706932,2017-11-13
7709,138191,3,925636.6447652787,2018-05-09
7710,138191,3,307010.9168104505,2018-02-20
7711,138191,4,139767.20267373836,2018-05-20
7712,138197,1,85691.47964063147,2018-02-13
7713,138200,1,140617.07995259296,2018-02-01
7714,138205,4,1209605.6100810675,2018-03-15
7715,138210,1,588230.8513830586,2018-07-18
7716,138226,1,496307.7161023573,2018-06-19
7717,138228,1,28567.326320775705,2018-04-18
7718,138236,1,445886.92134387034,2018-08-24
7719,138239,4,93946.39832481975,2017-10-11
7720,138247,1,416086.6167453616,2018-06-05
7721,138247,1,1043640.1355023476,2017-12-10
7722,138260,1,324454.1235308502,2018-04-28
7723,138263,1,279473.5897763218,2017-09-12
7724,138265,1,24205.568591251038,2018-04-05
7725,138267,1,837.1830956686551,2018-08-02
7726,138267,4,45896.698082518815,2018-08-26
7727,138267,4,287078.9611470973,2018-04-09
7728,138273,1,16200.59413044015,2019-04-26
7729,138274,1,629135.9345818043,2018-10-22
7730,138275,1,1002358.997985345,2017-09-15
7731,138278,1,1394124.4090571913,2018-09-12
7732,138280,1,1247696.974914175,2018-05-31
7733,138285,1,325582.3382125567,2018-02-16
7734,138286,1,2987350.737890718,2017-09-30
7735,138292,3,119739.16387461126,2018-08-20
7736,138294,1,762409.4385799834,2018-01-30
7737,138297,1,1026119.4177443503,2018-10-01
7738,138308,3,926029.938120982,2018-07-12
7739,138310,3,615276.650024361,2018-07-19
7740,138311,3,111050.02275492065,2018-02-17
7741,138312,1,797683.8504779426,2018-07-27
7742,138324,1,528103.1148955675,2018-08-11
7743,138325,1,125080.24894177169,2018-05-02
7744,138330,5,523113.0949900819,2018-03-07
7745,138333,1,1058974.250552469,2018-01-07
7746,138336,1,984534.3621094307,2017-11-08
7747,138336,1,18378.771394473966,2018-07-11
7748,138336,1,256055.75989250327,2018-02-26
7749,138337,1,367387.45940519124,2018-03-04
7750,138338,1,11591.507864132524,2018-03-07
7751,138342,4,184032.51562572783,2017-10-29
7752,138345,1,368865.1196872741,2018-06-23
7753,138349,5,532181.012873729,2018-06-11
7754,138363,1,998468.6158772974,2018-01-08
7755,138364,1,328003.5934955338,2018-07-05
7756,138364,1,3841939.9837483936,2018-07-18
7757,138366,1,746190.5854655871,2018-05-02
7758,138369,4,111057.35361259896,2018-09-11
7759,138376,1,1496032.3734380137,2018-12-06
7760,138381,1,1388404.310150395,2018-01-17
7761,138386,1,182593.55772203594,2018-03-10
7762,138387,1,402299.03230136633,2018-08-22
7763,138403,1,3230024.5856025196,2017-10-31
7764,138408,3,1059248.133019815,2018-12-04
7765,138414,1,1027315.8854133661,2018-12-04
7766,138418,1,1281584.14369583,2018-06-11
7767,138422,1,1755726.404411758,2018-06-10
7768,138429,1,138975.5303689451,2018-07-17
7769,138434,4,65933.8822933822,2018-10-07
7770,138435,1,1957948.8741767046,2018-04-28
7771,138444,1,512284.61692035006,2018-02-24
7772,138447,1,739157.3854680335,2019-02-18
7773,138464,1,945605.1013729114,2018-07-16
7774,138465,3,527609.3080208204,2018-11-24
7775,138466,4,114187.74732018537,2017-08-06
7776,138466,4,227606.95108196698,2018-02-09
7777,138466,4,293960.43717619666,2018-04-25
7778,138470,1,242731.0903745005,2018-02-08
7779,138474,1,1662444.7257676113,2018-05-17
7780,138482,1,549921.4576675249,2018-12-07
7781,138498,4,2657.1542911673896,2019-01-23
7782,138501,1,522646.83710030565,2018-03-23
7783,138503,1,336186.0046523879,2018-02-27
7784,138505,1,206678.77080290252,2018-04-20
7785,138510,1,1829.9290480685784,2017-11-24
7786,138510,4,679135.7584768309,2017-10-11
7787,138511,1,785229.5945200402,2018-08-20
7788,138515,1,6876.381544609554,2018-10-17
7789,138523,1,246477.37776613527,2018-03-26
7790,138526,1,441246.4075543354,2018-11-25
7791,138531,1,69688.78990523145,2018-04-22
7792,138532,1,125825.327922842,2018-01-30
7793,138539,1,1542650.3889046262,2017-12-31
7794,138547,4,201067.5416993117,2018-05-23
7795,138553,1,1671172.2901882182,2019-03-26
7796,138563,5,49385.74614934623,2019-01-23
7797,138564,1,2107998.083215543,2018-09-19
7798,138577,1,360442.4785665334,2018-06-03
7799,138578,1,437358.6530392701,2018-09-19
7800,138581,1,169672.78548055084,2018-01-03
7801,138583,1,96389.79013410117,2018-03-24
7802,138588,6,1721830.6986615062,2018-05-10
7803,138601,1,430010.87035352876,2018-01-17
7804,138602,1,276181.5779572455,2018-09-24
7805,138602,1,374011.3328230935,2019-01-07
7806,138608,1,170764.62455223541,2018-04-27
7807,138612,4,1358575.390872997,2018-01-25
7808,138618,4,102777.51440973021,2018-06-04
7809,138628,1,352109.979348924,2018-05-24
7810,138631,1,976152.6306429869,2019-03-05
7811,138639,1,148994.96538253454,2018-05-14
7812,138639,1,1474222.3775110643,2018-07-23
7813,138641,3,117436.80406702682,2018-09-04
7814,138641,4,1198076.9990387973,2018-04-28
7815,138652,1,2703072.0547150853,2018-12-19
7816,138652,1,1141594.4276295179,2018-04-12
7817,138654,1,581691.5273368809,2018-03-03
7818,138661,1,816219.8481801985,2018-12-24
7819,138662,3,88268.9825179847,2017-12-05
7820,138666,1,1225651.423810935,2018-02-14
7821,138672,1,294824.9627359919,2018-09-09
7822,138675,1,38045.15940872999,2018-08-13
7823,138677,1,1146842.8964295709,2018-03-26
7824,138678,1,340318.1588490541,2018-02-18
7825,138680,1,561179.8373761161,2019-03-03
7826,138686,1,214471.95270281704,2018-04-20
7827,138687,1,227394.47609093506,2018-03-29
7828,138687,1,45665.85548155228,2018-09-01
7829,138692,1,1822027.8227073066,2019-01-27
7830,138707,1,434342.684303246,2018-03-19
7831,138712,5,214696.67438214854,2018-08-21
7832,138717,1,1762051.264464566,2018-06-30
7833,138720,1,555605.3454809377,2018-01-19
7834,138720,1,12469.554971292095,2017-11-22
7835,138745,1,1461928.2658339727,2017-10-28
7836,138752,1,379059.9625470707,2018-08-09
7837,138761,3,243429.31827590335,2018-12-02
7838,138772,1,743651.583407011,2018-05-31
7839,138788,1,134003.50274346163,2017-08-31
7840,138791,1,345834.3071958963,2018-06-23
7841,138803,1,1063867.167200713,2017-12-29
7842,138811,3,392956.22741696105,2018-09-13
7843,138822,1,485710.00843745406,2018-11-14
7844,138832,1,413326.08229766507,2019-01-16
7845,138832,5,521251.60449457896,2018-06-24
7846,138835,1,1106198.5058545754,2017-07-23
7847,138836,1,733124.666211556,2018-02-25
7848,138838,1,502200.6919196046,2019-05-10
7849,138847,3,566881.4362054816,2018-05-24
7850,138857,1,43117.88427812433,2018-04-11
7851,138858,1,167596.18489985727,2017-11-07
7852,138862,1,943828.1716057105,2019-02-05
7853,138865,5,158811.9452353567,2019-02-15
7854,138870,1,557655.9403974677,2018-07-13
7855,138874,1,247698.82686317666,2018-09-20
7856,138875,1,705792.0882102264,2018-06-13
7857,138880,1,853385.399500538,2018-03-24
7858,138881,1,1418628.5191727306,2017-11-10
7859,138887,1,556435.9785493689,2017-10-25
7860,138889,1,1197833.6943599847,2018-03-02
7861,138893,5,121398.21094460785,2018-08-29
7862,138894,1,525503.472725006,2017-09-22
7863,138904,4,54646.39673279598,2018-06-17
7864,138915,1,954424.1519113132,2018-06-16
7865,138919,1,254323.63567016646,2017-11-25
7866,138920,1,80322.84609719552,2018-05-19
7867,138935,1,1452693.0818177972,2018-01-09
7868,138937,1,213378.5920386304,2018-07-24
7869,138950,1,22474.853751461953,2018-03-01
7870,138961,1,398089.9262825344,2018-01-11
7871,138963,1,36664.39819236193,2017-12-19
7872,138968,4,302319.864744719,2018-04-22
7873,138972,1,457839.1741104098,2018-11-14
7874,138974,1,1391259.5031392376,2018-04-26
7875,138978,1,871450.7868906179,2018-12-26
7876,138978,1,355917.0453746128,2018-07-07
7877,138983,1,1142826.4553671055,2018-09-19
7878,138988,4,86988.264903116,2019-01-26
7879,138993,1,223014.42037919114,2017-10-24
7880,138997,1,479386.3864131135,2017-10-20
7881,138999,4,458990.1672168141,2018-02-22
7882,139002,1,135608.20303619374,2018-06-14
7883,139007,3,433670.28842217615,2018-02-12
7884,139008,3,352821.478420611,2018-05-19
7885,139014,4,92690.19214660968,2018-03-22
7886,139017,1,720673.2410755925,2017-11-03
7887,139021,1,592381.4644042833,2018-05-17
7888,139023,1,381379.84492780874,2018-06-16
7889,139023,4,11172.85160709456,2018-11-27
7890,139025,1,69684.07737091603,2018-11-18
7891,139025,4,116255.67151141679,2018-04-23
7892,139028,1,1110590.2381672256,2018-01-16
7893,139030,5,274418.9339820326,2018-04-10
7894,139034,1,605577.4772764217,2018-06-16
7895,139036,1,4811961.579449928,2017-10-02
7896,139042,1,745457.448935513,2018-06-12
7897,139049,1,1483120.2126268295,2018-11-09
7898,139062,1,163770.69958278956,2018-07-03
7899,139062,1,315293.4094142569,2018-10-29
7900,139063,3,552903.772002676,2018-11-25
7901,139064,1,2144508.1648845607,2018-11-25
7902,139066,1,832272.0672402022,2017-12-03
7903,139069,1,98124.44372842067,2019-01-21
7904,139088,1,1581028.7745343472,2017-11-03
7905,139090,1,1218732.2165635158,2019-01-05
7906,139093,1,865113.4055132618,2018-11-02
7907,139093,3,664954.7214742752,2018-04-12
7908,139109,1,28884.00592728099,2018-10-26
7909,139122,1,974499.8301390489,2018-04-09
7910,139126,1,1889486.5682230461,2017-09-13
7911,139132,1,888926.5276760146,2018-05-31
7912,139132,1,1632240.5598688934,2018-09-03
7913,139133,1,674896.8969844375,2018-09-18
7914,139138,1,2565720.9068629923,2018-08-27
7915,139138,1,707883.9123693522,2019-03-23
7916,139139,1,451769.11843073415,2019-06-04
7917,139139,4,71902.67751300757,2018-11-19
7918,139141,1,48129.77491634717,2018-06-08
7919,139145,3,1131795.3963851838,2018-01-04
7920,139148,1,11492.5546176273,2018-09-06
7921,139152,1,2772575.427197177,2018-07-03
7922,139152,4,292863.71791835676,2018-06-13
7923,139157,1,712511.1228228047,2018-11-09
7924,139158,1,589261.834085882,2018-07-28
7925,139172,1,464254.339231838,2018-08-01
7926,139175,4,855501.0815354238,2019-01-22
7927,139178,3,335736.4250425282,2018-01-11
7928,139195,1,347672.85916975373,2018-01-10
7929,139198,1,61612.13654098843,2018-02-08
7930,139199,1,222362.004387035,2019-05-24
7931,139213,4,985008.4318279525,2017-08-16
7932,139217,1,765625.5242054382,2018-09-22
7933,139223,1,306366.33418372256,2018-07-29
7934,139227,4,97001.43834231421,2017-12-13
7935,139229,3,33983.047955227084,2018-08-12
7936,139231,1,15265.991777564865,2018-10-17
7937,139236,3,319358.56199846,2018-12-03
7938,139240,1,42432.71876871446,2018-01-12
7939,139240,3,932876.0972104742,2018-08-23
7940,139242,1,113916.43202267852,2017-07-08
7941,139242,4,69213.6981390342,2017-07-14
7942,139247,1,168315.49760175144,2017-09-01
7943,139253,1,803820.147707526,2017-10-02
7944,139258,1,117622.83582045883,2018-01-08
7945,139260,4,227966.48243601434,2017-08-31
7946,139265,4,84856.61860385444,2018-11-18
7947,139272,1,1542080.2739799607,2019-03-02
7948,139279,1,580124.9588017031,2018-02-16
7949,139291,1,180535.58717934508,2018-12-16
7950,139293,1,235416.99586847238,2018-06-01
7951,139304,3,326430.83403550414,2018-12-13
7952,139305,1,605655.9514000502,2018-04-13
7953,139321,1,1803461.1652094673,2018-01-15
7954,139328,1,1191581.955569765,2018-04-01
7955,139329,1,489132.1455075601,2017-10-24
7956,139335,1,988843.9748983538,2018-04-17
7957,139348,1,387077.7829868761,2018-06-20
7958,139358,1,1817807.2925238374,2017-11-20
7959,139362,1,312427.6499931291,2018-05-26
7960,139372,1,885005.2808775365,2018-06-21
7961,139375,1,458294.0072116968,2018-01-06
7962,139381,4,52265.07006736938,2018-08-28
7963,139392,1,50191.32780610537,2018-10-29
7964,139400,1,354512.9885687819,2018-02-18
7965,139403,1,315137.52225610474,2017-09-04
7966,139404,1,59163.71001827132,2018-02-08
7967,139414,1,712970.8599454662,2017-10-02
7968,139418,1,4219087.493198471,2018-01-27
7969,139429,1,389940.93717617495,2017-10-21
7970,139440,1,1461540.4163546737,2018-01-27
7971,139441,1,227649.37560125906,2017-11-06
7972,139446,1,123756.15183262993,2018-07-20
7973,139450,1,2183749.7237849096,2018-02-12
7974,139452,1,169691.67502833623,2018-08-24
7975,139453,1,811631.1020598303,2018-05-17
7976,139454,1,47102.24565758463,2018-09-23
7977,139467,1,278662.7803426841,2019-02-04
7978,139469,3,19576.037768268034,2018-03-01
7979,139472,1,266320.4173911293,2018-03-15
7980,139472,1,1457434.6793335516,2017-12-21
7981,139472,4,660801.3546140639,2018-02-22
